,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58
789,12898050,JF481084,2022-11-19T15:45:00.000,070XX S JEFFERY BLVD,0890,THEFT,FROM BUILDING,APARTMENT,False,False,0332,003,5,43,06,1190762,1858684,2022,2022-11-26T15:50:20.000,41.767245969,-87.57632989,"{'latitude': '41.767245969', 'longitude': '-87.57632989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,381,33,24,18,212
790,12900228,JF483736,2022-11-19T15:45:00.000,058XX N RIDGE AVE,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,2013,020,48,77,08B,1165024,1939181,2022,2022-11-26T15:50:20.000,41.988719229,-87.668384208,"{'latitude': '41.988719229', 'longitude': '-87.668384208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,4451,76,539,16,14,2,54
791,12900557,JF483846,2022-11-19T15:40:00.000,009XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,1833,018,42,8,11,1177324,1906733,2022,2022-11-26T15:50:20.000,41.899410159,-87.624131266,"{'latitude': '41.899410159', 'longitude': '-87.624131266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,233,11,6,14,71
792,12897811,JF480705,2022-11-19T15:40:00.000,072XX S SOUTH SHORE DR,0460,BATTERY,SIMPLE,STREET,True,False,0334,003,7,43,08B,1194694,1858048,2022,2022-11-26T15:50:20.000,41.765404873,-87.561938656,"{'latitude': '41.765404873', 'longitude': '-87.561938656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,417,37,24,18,213
793,12897827,JF480854,2022-11-19T15:35:00.000,079XX S KINGSTON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,0422,004,7,46,04A,1194563,1852907,2022,2022-11-26T15:50:20.000,41.751300804,-87.562587625,"{'latitude': '41.751300804', 'longitude': '-87.562587625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,42,478,37,25,19,234
794,12897899,JF480900,2022-11-19T15:34:00.000,007XX N WELLS ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,1831,018,42,8,06,1174598,1905427,2022,2022-11-26T15:50:20.000,41.895887827,-87.634182812,"{'latitude': '41.895887827', 'longitude': '-87.634182812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,652,36,55,14,73
795,12897812,JF480668,2022-11-19T15:33:00.000,020XX W 79TH ST,0850,THEFT,ATTEMPT THEFT,SMALL RETAIL STORE,False,False,0611,006,18,71,06,1164211,1852262,2022,2022-11-26T15:50:20.000,41.750223119,-87.6738307,"{'latitude': '41.750223119', 'longitude': '-87.6738307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,21554,70,573,30,59,20,231
796,12899305,JF482472,2022-11-19T15:33:00.000,074XX S KINGSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0334,003,7,43,14,1194381,1855950,2022,2022-11-26T15:50:20.000,41.759655503,-87.563154726,"{'latitude': '41.759655503', 'longitude': '-87.563154726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,245,37,24,18,213
797,12897967,JF480699,2022-11-19T15:31:00.000,049XX S GREENWOOD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0222,002,4,39,15,1184406,1872577,2022,2022-11-26T15:50:20.000,41.805520687,-87.599192161,"{'latitude': '41.805520687', 'longitude': '-87.599192161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21192,5,399,10,10,24,113
798,12897817,JF480882,2022-11-19T15:30:00.000,002XX N PEORIA ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,1214,012,27,28,06,1170369,1901792,2022,2022-11-26T15:50:20.000,41.886006666,-87.64982125,"{'latitude': '41.886006666', 'longitude': '-87.64982125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,76
799,12897665,JF480683,2022-11-19T15:30:00.000,032XX W 62ND PL,0320,ROBBERY,STRONG ARM - NO WEAPON,APARTMENT,False,False,0823,008,23,66,03,1155841,1863006,2022,2022-11-26T15:50:20.000,41.779878284,-87.704214434,"{'latitude': '41.779878284', 'longitude': '-87.704214434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,344,6,58,13,276
800,12898510,JF481676,2022-11-19T15:30:00.000,063XX S GREENWOOD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,COMMERCIAL / BUSINESS OFFICE,False,False,0314,003,20,42,11,1184494,1863247,2022,2022-11-26T15:50:20.000,41.77991634,-87.599161641,"{'latitude': '41.77991634', 'longitude': '-87.599161641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,27,4,60,18,273
801,12897883,JF480714,2022-11-19T15:30:00.000,022XX W WARREN BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1223,012,27,28,14,1161535,1900315,2022,2022-11-26T15:50:20.000,41.882142153,-87.682302719,"{'latitude': '41.882142153', 'longitude': '-87.682302719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,29,37,46,28,15,75
802,12897654,JF480654,2022-11-19T15:25:00.000,005XX S RACINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1232,012,25,28,14,1168476,1897747,2022,2022-11-26T15:50:20.000,41.874948052,-87.6568898,"{'latitude': '41.874948052', 'longitude': '-87.6568898', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14917,29,87,26,44,15,95
803,12898330,JF481445,2022-11-19T15:20:00.000,022XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,0131,001,3,33,06,1176662,1889603,2022,2022-11-26T15:50:20.000,41.852419423,-87.627080475,"{'latitude': '41.852419423', 'longitude': '-87.627080475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21194,34,193,9,40,22,94
804,12897845,JF480702,2022-11-19T15:20:00.000,062XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0311,003,20,40,08B,1178263,1863570,2022,2022-11-26T15:50:20.000,41.780946398,-87.621995369,"{'latitude': '41.780946398', 'longitude': '-87.621995369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,404,4,60,18,251
805,12900390,JF483922,2022-11-19T15:18:00.000,030XX S LOCK ST,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,0913,009,11,60,06,1167724,1884530,2022,2022-11-26T15:50:20.000,41.838695683,-87.660031354,"{'latitude': '41.838695683', 'longitude': '-87.660031354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14920,58,723,48,43,23,162
806,12897920,JF480772,2022-11-19T15:17:00.000,001XX E 32ND ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,0211,002,3,35,06,1177886,1883799,2022,2022-11-26T15:50:20.000,41.83646512,-87.622764335,"{'latitude': '41.83646512', 'longitude': '-87.622764335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21194,1,25,9,40,24,169
807,12897775,JF480674,2022-11-19T15:15:00.000,0000X E ADAMS ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,0112,001,42,32,08A,1176613,1899471,2022,2022-11-26T15:50:20.000,41.87949895,-87.626962303,"{'latitude': '41.87949895', 'longitude': '-87.626962303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14912,38,367,36,29,22,126
808,12897953,JF480847,2022-11-19T15:12:00.000,003XX S RACINE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1232,012,25,28,04B,1168436,1898657,2022,2022-11-26T15:50:20.000,41.877446026,-87.657010335,"{'latitude': '41.877446026', 'longitude': '-87.657010335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14917,29,91,26,44,15,95
809,12897889,JF480665,2022-11-19T15:10:00.000,062XX S MC VICKER AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,False,False,0812,008,13,64,04A,1137145,1862622,2022,2022-11-26T15:50:20.000,41.779179421,-87.772767014,"{'latitude': '41.779179421', 'longitude': '-87.772767014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,62,265,15,7,13,272
810,12897701,JF480669,2022-11-19T15:08:00.000,045XX W NORTH AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2533,025,37,23,08A,1145953,1910249,2022,2022-11-26T15:50:20.000,41.90971226,-87.73926766,"{'latitude': '41.90971226', 'longitude': '-87.73926766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22615,24,286,45,2,6,195
811,12897878,JF480864,2022-11-19T15:06:00.000,048XX W DIVISION ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2533,025,37,25,06,1143857,1907548,2022,2022-11-26T15:50:20.000,41.902339997,-87.747035387,"{'latitude': '41.902339997', 'longitude': '-87.747035387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,578,45,5,25,69
812,12897682,JF480631,2022-11-19T15:05:00.000,0000X N KARLOV AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1115,011,28,26,07,1149058,1899832,2022,2022-11-26T15:50:20.000,41.881067339,-87.728131031,"{'latitude': '41.881067339', 'longitude': '-87.728131031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,659,23,30,16,100
813,12897816,JF480650,2022-11-19T15:02:00.000,058XX N RIDGE AVE,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,2013,020,48,77,08B,1165024,1939181,2022,2022-11-26T15:50:20.000,41.988719229,-87.668384208,"{'latitude': '41.988719229', 'longitude': '-87.668384208', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,4451,76,539,16,14,2,54
814,12897819,JF480707,2022-11-19T15:00:00.000,079XX S MOZART ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,0835,008,18,70,11,1158757,1851876,2022,2022-11-26T15:50:20.000,41.749276856,-87.693827255,"{'latitude': '41.749276856', 'longitude': '-87.693827255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6,4300,69,243,30,8,13,226
815,12897742,JF480637,2022-11-19T15:00:00.000,015XX S RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1014,010,24,29,08B,1151629,1892141,2022,2022-11-26T15:50:20.000,41.859912232,-87.718892563,"{'latitude': '41.859912232', 'longitude': '-87.718892563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,33,14,57,21,156
816,12897709,JF480666,2022-11-19T15:00:00.000,036XX W FLOURNOY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,False,False,1133,011,24,27,14,1152293,1896784,2022,2022-11-26T15:50:20.000,41.872640083,-87.71633269,"{'latitude': '41.872640083', 'longitude': '-87.71633269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,28,704,14,30,16,141
817,12902985,JF487013,2022-11-19T15:00:00.000,027XX W 51ST ST,0820,THEFT,$500 AND UNDER,DRUG STORE,False,False,0923,009,14,63,06,1158767,1870725,2022,2022-11-27T15:48:41.000,41.801001035,-87.693276545,"{'latitude': '41.801001035', 'longitude': '-87.693276545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,61,763,8,56,23,120
818,12898417,JF481533,2022-11-19T15:00:00.000,088XX S ADA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2222,022,21,71,07,1168873,1846252,2022,2022-11-26T15:50:20.000,41.733631506,-87.656920122,"{'latitude': '41.733631506', 'longitude': '-87.656920122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,533,13,59,9,244
819,12898890,JF481700,2022-11-19T15:00:00.000,054XX N KENMORE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2023,020,48,77,14,1168268,1936321,2022,2022-11-26T15:50:20.000,41.980801586,-87.656535579,"{'latitude': '41.980801586', 'longitude': '-87.656535579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,76,93,16,15,2,47
820,12898333,JF481439,2022-11-19T15:00:00.000,003XX E GRAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834,018,42,8,14,1178931,1903986,2022,2022-11-26T15:50:20.000,41.891835664,-87.618312939,"{'latitude': '41.891835664', 'longitude': '-87.618312939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,159,36,6,14,74
821,12897684,JF480660,2022-11-19T15:00:00.000,015XX W 107TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2212,022,19,72,08B,1167839,1833775,2022,2022-11-26T15:50:20.000,41.699414923,-87.661065103,"{'latitude': '41.699414923', 'longitude': '-87.661065103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,22212,74,380,42,13,9,257
822,12898634,JF481744,2022-11-19T15:00:00.000,109XX S DOTY AVE W,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CONVENIENCE STORE,False,True,0513,005,9,50,08B,1185440,1832668,2022,2022-11-26T15:50:20.000,41.695982095,-87.596653142,"{'latitude': '41.695982095', 'longitude': '-87.596653142', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,47,254,43,19,10,260
823,12901602,JF485270,2022-11-19T14:53:00.000,011XX W 15TH ST,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,1232,012,11,28,06,1169068,1892901,2022,2022-11-26T15:50:20.000,41.861637423,-87.65485686,"{'latitude': '41.861637423', 'longitude': '-87.65485686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,14920,29,760,48,43,15,95
824,12898556,JF480663,2022-11-19T14:51:00.000,075XX S RHODES AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,0624,006,6,69,04B,1181213,1855049,2022,2022-11-26T15:50:20.000,41.757496441,-87.611442379,"{'latitude': '41.757496441', 'longitude': '-87.611442379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21546,67,496,32,61,20,227
825,12897686,JF480655,2022-11-19T14:49:00.000,012XX W 73RD PL,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,False,0734,007,17,67,18,1169157,1856040,2022,2022-11-26T15:50:20.000,41.760484992,-87.65559725,"{'latitude': '41.760484992', 'longitude': '-87.65559725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,408,31,23,17,216
826,12897725,JF480636,2022-11-19T14:48:00.000,008XX S ST LOUIS AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,False,False,1133,011,24,27,18,1153178,1895930,2022,2022-11-26T15:50:20.000,41.870279112,-87.713106089,"{'latitude': '41.870279112', 'longitude': '-87.713106089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,28,685,14,30,16,141
827,12897813,JF480684,2022-11-19T14:47:00.000,003XX W 117TH ST,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE,False,False,0522,005,34,53,03,1176301,1827345,2022,2022-11-26T15:50:20.000,41.681584609,-87.630273213,"{'latitude': '41.681584609', 'longitude': '-87.630273213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,50,255,22,19,10,267
828,12897895,JF480743,2022-11-19T14:45:00.000,070XX S WESTERN AVE,0460,BATTERY,SIMPLE,GAS STATION,False,False,0832,008,17,66,08B,1161593,1857866,2022,2022-11-26T15:50:20.000,41.765655988,-87.683269102,"{'latitude': '41.765655988', 'longitude': '-87.683269102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,64,333,31,58,13,207
829,12898509,JF481686,2022-11-19T14:45:00.000,021XX N MELVINA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2512,025,36,19,06,1134739,1913187,2022,2022-11-26T15:50:20.000,41.917980226,-87.780394232,"{'latitude': '41.917980226', 'longitude': '-87.780394232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22615,19,77,7,2,6,183
830,12897674,JF480719,2022-11-19T14:40:00.000,007XX N MICHIGAN AVE,0870,THEFT,POCKET-PICKING,DEPARTMENT STORE,False,False,1833,018,42,8,06,1177295,1905457,2022,2022-11-26T15:50:20.000,41.895909413,-87.624276515,"{'latitude': '41.895909413', 'longitude': '-87.624276515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,626,36,6,14,71
831,12897735,JF480667,2022-11-19T14:40:00.000,045XX N ST LOUIS AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,False,False,1723,017,33,14,04B,1152239,1929850,2022,2022-11-26T15:50:20.000,41.963377165,-87.715656575,"{'latitude': '41.963377165', 'longitude': '-87.715656575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21849,14,24,20,20,1,9
832,12897697,JF480621,2022-11-19T14:30:00.000,015XX N MAYFIELD AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,2531,025,29,25,06,1136737,1909609,2022,2022-11-26T15:50:20.000,41.908126186,-87.773139214,"{'latitude': '41.908126186', 'longitude': '-87.773139214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,4299,26,565,7,5,6,154
833,12897708,JF480747,2022-11-19T14:30:00.000,001XX E 120TH ST,0560,ASSAULT,SIMPLE,STREET,False,True,0532,005,9,53,08A,1179280,1825424,2022,2022-11-26T15:50:20.000,41.676245873,-87.619426766,"{'latitude': '41.676245873', 'longitude': '-87.619426766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,21861,50,504,43,19,10,219
834,12897798,JF480656,2022-11-19T14:30:00.000,065XX S ELLIS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,0321,003,20,42,04A,1184011,1861953,2022,2022-11-26T15:50:20.000,41.77637679,-87.600972767,"{'latitude': '41.77637679', 'longitude': '-87.600972767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,347,4,60,18,206
835,12897838,JF480873,2022-11-19T14:23:00.000,004XX W NORTH AVE,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,1821,018,2,8,06,1172882,1910953,2022,2022-11-26T15:50:20.000,41.911089665,-87.640321294,"{'latitude': '41.911089665', 'longitude': '-87.640321294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51,21190,68,272,34,16,14,189
836,12897700,JF480614,2022-11-19T14:21:00.000,076XX S ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0611,006,17,71,15,1166999,1854155,2022,2022-11-26T15:50:20.000,41.755358678,-87.663560189,"{'latitude': '41.755358678', 'longitude': '-87.663560189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,21554,70,557,31,59,20,231
837,12897711,JF480611,2022-11-19T14:20:00.000,006XX N MICHIGAN AVE,0810,THEFT,OVER $500,DEPARTMENT STORE,False,False,1834,018,42,8,06,1177327,1904307,2022,2022-11-26T15:50:20.000,41.892753031,-87.624193896,"{'latitude': '41.892753031', 'longitude': '-87.624193896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,159,36,6,14,74
838,12898570,JF480639,2022-11-19T14:20:00.000,019XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1235,012,25,31,08B,1169552,1890736,2022,2022-11-26T15:50:20.000,41.855685975,-87.653143151,"{'latitude': '41.855685975', 'longitude': '-87.653143151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,14920,33,228,26,43,15,158
839,12897714,JF480619,2022-11-19T14:19:00.000,018XX N LATROBE AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,False,False,2532,025,37,25,26,1141106,1911637,2022,2022-11-26T15:50:20.000,41.913611825,-87.757039461,"{'latitude': '41.913611825', 'longitude': '-87.757039461', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22615,26,596,45,2,6,145
840,12897646,JF480629,2022-11-19T14:18:00.000,102XX S MALTA ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2213,022,34,72,06,1168863,1836866,2022,2022-11-26T15:50:20.000,41.707875123,-87.657226804,"{'latitude': '41.707875123', 'longitude': '-87.657226804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,22212,71,628,22,13,9,252
841,12899564,JF483038,2022-11-19T14:00:00.000,071XX N WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2411,024,50,2,07,1159025,1947340,2022,2022-11-26T15:50:20.000,42.011233502,-87.690223833,"{'latitude': '42.011233502', 'longitude': '-87.690223833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",42,22528,20,268,27,12,11,35
842,12897747,JF480722,2022-11-19T14:00:00.000,010XX N ASHLAND AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1213,012,1,24,06,1165534,1907139,2022,2022-11-26T15:50:20.000,41.900783534,-87.667423965,"{'latitude': '41.900783534', 'longitude': '-87.667423965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,518,41,4,15,60
843,12898384,JF481471,2022-11-19T14:00:00.000,0000X S WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,0112,001,42,32,06,1176815,1900232,2022,2022-11-26T15:50:20.000,41.881582612,-87.626197575,"{'latitude': '41.881582612', 'longitude': '-87.626197575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14311,38,367,36,34,22,93
844,12901434,JF485216,2022-11-19T14:00:00.000,014XX N CICERO AVE,0810,THEFT,OVER $500,SMALL RETAIL STORE,False,False,2533,025,37,25,06,1144116,1909045,2022,2022-11-26T15:50:20.000,41.906443068,-87.746046383,"{'latitude': '41.906443068', 'longitude': '-87.746046383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,62,45,5,6,195
845,12898213,JF481258,2022-11-19T14:00:00.000,007XX S KILBOURN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1131,011,24,26,07,1146447,1896204,2022,2022-11-26T15:50:20.000,41.8711618,-87.737810984,"{'latitude': '41.8711618', 'longitude': '-87.737810984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,27,703,14,30,16,143
846,12900145,JF483578,2022-11-19T14:00:00.000,001XX W RANDOLPH ST,0870,THEFT,POCKET-PICKING,STREET,False,False,0122,001,42,32,06,1175008,1901270,2022,2022-11-26T15:50:20.000,41.88447161,-87.632801633,"{'latitude': '41.88447161', 'longitude': '-87.632801633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14310,38,92,36,41,22,79
847,12897863,JF480926,2022-11-19T14:00:00.000,005XX W LAKE ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0121,001,42,28,06,1172574,1901698,2022,2022-11-26T15:50:20.000,41.885700244,-87.641726854,"{'latitude': '41.885700244', 'longitude': '-87.641726854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4452,29,784,36,45,22,91
848,12899499,JF482838,2022-11-19T14:00:00.000,072XX S LAFAYETTE AVE,0810,THEFT,OVER $500,STREET,False,False,0731,007,6,69,06,1177085,1857036,2022,2022-11-26T15:50:20.000,41.763043055,-87.626510996,"{'latitude': '41.763043055', 'longitude': '-87.626510996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21559,67,494,32,11,17,210
849,12898407,JF481477,2022-11-19T14:00:00.000,043XX S PRAIRIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0215,002,3,38,07,1178764,1876283,2022,2022-11-26T15:50:20.000,41.815820651,-87.619771716,"{'latitude': '41.815820651', 'longitude': '-87.619771716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,4301,4,162,9,36,24,98
850,12897841,JF480609,2022-11-19T14:00:00.000,011XX N LECLAIRE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,True,True,1531,015,37,25,04B,1142154,1907128,2022,2022-11-26T15:50:20.000,41.901219237,-87.753301281,"{'latitude': '41.901219237', 'longitude': '-87.753301281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,26,585,45,5,25,69
851,12898130,JF481082,2022-11-19T14:00:00.000,039XX S LAKE PARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0214,002,4,36,07,1183292,1879180,2022,2022-11-26T15:50:20.000,41.823665846,-87.603072021,"{'latitude': '41.823665846', 'longitude': '-87.603072021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,2,220,10,36,24,104
852,12898633,JF481881,2022-11-19T13:50:00.000,046XX S DREXEL BLVD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0222,002,4,39,05,1183100,1874496,2022,2022-11-26T15:50:20.000,41.810817084,-87.603922258,"{'latitude': '41.810817084', 'longitude': '-87.603922258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,5,398,10,36,24,113
